0,1,2,3,4,5,6,7
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.012575984029270862, 0.0, 0.045442141808891855, 0.021084927344592292, 0.02856631564084186, 0.012772237211893547, 0.0]","[0.0, 0.013957446478661501, 0.05224555291640776, 0.0, 0.05519428546226222, 0.017411390048127907, 0.014994824809858913, 0.0]","[0.0, 0.016623475853933672, 0.024226055494882322, 0.05519428546226222, 0.0, 0.0003097924761254178, 0.014714609209985439, 0.0]","[0.0, 0.012567542768127556, 0.012660319907200476, 0.015171432622347724, -0.004104991712658094, 0.0, 0.016253852016204086, 0.0]","[0.0, 0.010188297540283916, 0.025969760222938232, 0.017863791481930152, 0.015186388457056586, 0.021082374482997924, 0.0, -0.0022517555324878032]","[0.0, 0.018099933391137454, 0.017608343273656492, 0.018665592503095754, 0.01823066666746094, 0.01375163757307532, 0.06008743535909845, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.011432712753882602, 0.0, 0.04317003471844726, 0.021084927344592292, 0.02856631564084186, 0.013257258878167985, 0.0]","[0.0, 0.013350600979589261, 0.06468497027745723, 0.0, 0.07531720203704531, 0.017411390048127907, 0.016375927094977497, 0.0]","[0.0, 0.01623233524560582, 0.024226055494882322, 0.07531720203704531, 0.0, -0.0007744811903135446, 0.014898541825110256, 0.0]","[0.0, 0.012257233070149098, 0.01221348508694634, 0.01536107553012707, -0.004104991712658094, 0.0, 0.01686337146681174, 0.0]","[0.0, 0.010059331748634751, 0.015827723686169453, 0.017863791481930152, 0.015378621222335784, 0.02212347939573856, 0.0, -0.0014128388800941348]","[0.0, 0.018099933391137454, 0.017608343273656492, 0.018898912409384454, 0.01823066666746094, 0.014267323982065646, -0.004037495656540211, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.011922686157620427, 0.0, 0.029743947365820124, 0.020650186574600698, 0.02856631564084186, 0.013257258878167985, 0.0]","[0.0, 0.01375516464563742, 0.054111465520565186, 0.0, 0.0730174401427844, 0.017411390048127907, 0.016573227421423007, 0.0]","[0.0, 0.015841194637277973, 0.024226055494882322, 0.0730174401427844, 0.0, 0.010997632902452334, 0.014898541825110256, 0.0]","[0.0, 0.012102078221159869, 0.011766650266692207, 0.015171432622347724, 0.007297763044725501, 0.0, 0.017676064067621945, 0.0]","[0.0, 0.010188297540283916, 0.004456349387368099, 0.01808708887545428, 0.01557085398761498, 0.02290430808029404, 0.0, 0.0010370236093372076]","[0.0, 0.018099933391137454, 0.017608343273656492, 0.018665592503095754, 0.01800278333411768, 0.01478301039105597, -0.049399946856492, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.015189175515872599, 0.0, 0.010740869882101711, 0.018911223494634324, 0.02856631564084186, 0.01309558498940984, 0.0]","[0.0, 0.014362010144709659, 0.02612277645820388, 0.0, 0.05001982120017513, 0.017411390048127907, 0.015389425462749937, 0.0]","[0.0, 0.014863343116458344, 0.024226055494882322, 0.05001982120017513, 0.0, 0.03732999337311285, 0.014898541825110256, 0.0]","[0.0, 0.012257233070149098, 0.011170870506353361, 0.015171432622347724, 0.0326878969711663, 0.0, 0.017879237217824494, 0.0]","[0.0, 0.010059331748634751, -0.004149014946859954, 0.017863791481930152, 0.01557085398761498, 0.021342650711183086, 0.0, 0.0035695890603817727]","[0.0, 0.018099933391137454, 0.017834091264344397, 0.018898912409384454, 0.01800278333411768, 0.014954905860719412, -0.05794993765857716, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0189456382778626, 0.0, -0.005783545321131691, 0.016085408489688965, 0.02856631564084186, 0.012933911100651693, 0.0]","[0.0, 0.015171137476805978, -0.0060123850578405755, 0.0, 0.01609833325982648, 0.017411390048127907, 0.015981326442086472, 0.0]","[0.0, 0.013885491595638715, 0.024226055494882322, 0.01609833325982648, 0.0, 0.0678445522714665, 0.014714609209985439, 0.0]","[0.0, 0.012257233070149098, 0.011021925566268648, 0.015171432622347724, 0.06415950010154503, 0.0, 0.015847505715798984, 0.0]","[0.0, 0.010188297540283916, -0.006607690470925112, 0.017863791481930152, 0.01557085398761498, 0.01665767860385021, 0.0, 0.00438069492600363]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018898912409384454, 0.01800278333411768, 0.01478301039105597, -0.030162467551800406, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0189456382778626, 0.0, -0.011360535452222964, 0.014129075024726793, 0.028927914573004414, 0.012933911100651693, 0.0]","[0.0, 0.015980264808902297, -0.027781365439677144, 0.0, -0.014373511839130786, 0.017411390048127907, 0.016573227421423007, 0.0]","[0.0, 0.012516499466491237, 0.024226055494882322, -0.014373511839130786, 0.0, 0.08302438360161199, 0.014714609209985439, 0.0]","[0.0, 0.01194692337217064, 0.011319815446438073, 0.015171432622347724, 0.08483649539493394, 0.0, 0.01137769641134286, 0.0]","[0.0, 0.010188297540283916, -0.004763683827876244, 0.01764049408840603, 0.01557085398761498, 0.01145215404014702, 0.0, 0.002653651556065277]","[0.0, 0.018099933391137454, 0.018285587245720204, 0.018198952690518362, 0.01800278333411768, 0.014611114921392528, 0.018287480326682135, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.013392606368833904, 0.0, -0.0028917726605658454, 0.013476963869739404, 0.02928951350516697, 0.012448889434377256, 0.0]","[0.0, 0.016587110307974537, -0.028817983553097934, 0.0, -0.03018437486217465, 0.017411390048127907, 0.015586725789195448, 0.0]","[0.0, 0.012712069770655162, 0.024226055494882322, -0.03018437486217465, 0.0, 0.06490152374827504, 0.01453067659486062, 0.0]","[0.0, 0.012102078221159869, 0.011915595206776918, 0.015171432622347724, 0.07617040177932241, 0.0, 0.007720579707696941, -0.0]","[0.0, 0.010188297540283916, 0.00030733444050814475, 0.01764049408840603, 0.015378621222335784, 0.011191877811961862, 0.0, -0.0007172955745925954]","[0.0, 0.017873684223748236, 0.017834091264344397, 0.018198952690518362, 0.01800278333411768, 0.013923533042738762, 0.06412493101563865, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.003919787229902607, 0.0, 0.01425230811278881, 0.013476963869739404, 0.028927914573004414, 0.012448889434377256, 0.0]","[0.0, 0.016789392140998616, -0.007878297661997996, 0.0, -0.027309672494348493, 0.017193747672526308, 0.014205623504076864, -0.0]","[0.0, 0.01329878068314694, 0.024226055494882322, -0.027309672494348493, 0.0, 0.020291407186214867, 0.01453067659486062, 0.0]","[0.0, 0.012257233070149098, 0.01221348508694634, 0.015171432622347724, 0.03892140290520267, 0.0, 0.009142791759114798, -0.0]","[0.0, 0.010317263331933078, 0.008912698774736197, 0.017863791481930152, 0.015378621222335784, 0.019520717113886966, 0.0, -0.003678394901479684]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018198952690518362, 0.01823066666746094, 0.013235951164084997, 0.086449906998861, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.0017965691470386946, 0.0, 0.030776723316022214, 0.013911704639730998, 0.02928951350516697, 0.01228721554561911, -0.0]","[0.0, 0.016789392140998616, 0.024049540231362302, 0.0, -0.006611815446000161, 0.017193747672526308, 0.01381102285118584, -0.0]","[0.0, 0.014081061899802641, 0.024226055494882322, -0.006611815446000161, 0.0, -0.04213177675305683, 0.014714609209985439, -0.0]","[0.0, 0.012257233070149098, 0.012362430027031052, 0.015171432622347724, -0.016267930120533926, 0.0, 0.018082410368027046, -0.0003424644806529512]","[0.0, 0.010317263331933078, 0.015827723686169453, 0.017863791481930152, 0.01499415569177739, 0.03461673834862622, 0.0, -0.0044113139957375255]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018432272596807058, 0.018458550000804205, 0.012892160224758113, 0.0733874210512309, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0017965691470386946, 0.0, 0.03697337901723474, 0.014781186179714184, 0.028927914573004414, 0.0126105633231354, -0.0]","[0.0, 0.016991673974022695, 0.04975766944419787, 0.0, 0.024434970126522335, 0.017193747672526308, 0.014205623504076864, -0.0]","[0.0, 0.015841194637277973, 0.024226055494882322, 0.024434970126522335, 0.0, -0.09928848859819642, 0.015082474440235074, -0.0]","[0.0, 0.012102078221159869, 0.012511374967115765, 0.015171432622347724, -0.0767785486997162, 0.0, 0.030882318830787764, -0.0016754831216064425]","[0.0, 0.010317263331933078, 0.01813273198998054, 0.01808708887545428, 0.015186388457056586, 0.04789082598606936, 0.0, -0.0026269102172335086]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018432272596807058, 0.01823066666746094, 0.012720264755094671, 0.027787470106776752, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.014045904240484339, 0.0, 0.030776723316022214, 0.01586803810469317, 0.028927914573004414, 0.012772237211893547, -0.0]","[0.0, 0.016991673974022695, 0.055770054502038445, 0.0, 0.05433187475191437, 0.017411390048127907, 0.015586725789195448, -0.0]","[0.0, 0.017405757070589375, 0.024226055494882322, 0.05433187475191437, 0.0, -0.10966653654839792, 0.014714609209985439, -0.0]","[0.0, 0.012257233070149098, 0.012809264847285187, 0.01536107553012707, -0.11341940065344215, 0.0, 0.03941559113929491, -0.004230939907818714]","[0.0, 0.010317263331933078, 0.017825397549472394, 0.01764049408840603, 0.015186388457056586, 0.047109997301513884, 0.0, 0.000248054831040752]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018198952690518362, 0.018458550000804205, 0.013235951164084997, -0.02683747112876729, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.02776515954514346, 0.0, 0.01693752558331424, 0.017389630799663745, 0.028927914573004414, 0.012933911100651693, -0.0]","[0.0, 0.016789392140998616, 0.04001345917804245, 0.0, 0.07215502943243654, 0.017629032423729506, 0.017165128400759545, -0.0]","[0.0, 0.018383608591409004, 0.02452888118856835, 0.07215502943243654, 0.0, -0.06335256136764796, 0.014714609209985439, -0.0]","[0.0, 0.012412387919138327, 0.012660319907200476, 0.015171432622347724, -0.09107000132897031, 0.0, 0.03596164758585154, -0.008051483882147662]","[0.0, 0.010317263331933078, 0.014752053144390948, 0.01764049408840603, 0.015378621222335784, 0.02993176624129335, 0.0, 0.0020191689289314084]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018665592503095754, 0.018458550000804205, 0.01375163757307532, -0.06198743331511737, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.03511476060121085, 0.0, 0.004337658990848768, 0.01847648272464273, 0.028204716708679304, 0.01309558498940984, -0.0]","[0.0, 0.017193955807046777, 0.013476035474470256, 0.0, 0.07186755919565394, 0.017411390048127907, 0.017362428727205056, -0.0]","[0.0, 0.01818803828724508, 0.024226055494882322, 0.07186755919565394, 0.0, 0.0013940661425643802, 0.014714609209985439, -0.0]","[0.0, 0.012567542768127556, 0.012362430027031052, 0.01536107553012707, -0.03086345620998493, 0.0, 0.0190982761190398, -0.013216024756522343]","[0.0, 0.010317263331933078, 0.011217707078547284, 0.0174171966948819, 0.01557085398761498, 0.0023424860536664363, 0.0, 0.0012528458675182036]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018898912409384454, 0.01823066666746094, 0.014095428512402204, -0.053912442002036945, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.030868324435483024, 0.0, 0.0008262207601616702, 0.018911223494634324, 0.02856631564084186, 0.013257258878167985, -0.0]","[0.0, 0.017396237640070856, -0.008085621284682154, 0.0, 0.05289452356800129, 0.017629032423729506, 0.01677052774786852, -0.0]","[0.0, 0.017405757070589375, 0.024226055494882322, 0.05289452356800129, 0.0, 0.06877392969984276, 0.014714609209985439, -0.0]","[0.0, 0.012412387919138327, 0.011766650266692207, 0.015171432622347724, 0.033296043891560094, 0.0, -0.0038602898538484705, -0.019191249283455322]","[0.0, 0.010317263331933078, 0.011371374298801355, 0.01764049408840603, 0.01557085398761498, -0.020822098254812765, 0.0, -0.0016324429506548927]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018898912409384454, 0.01823066666746094, 0.014267323982065646, -0.0016624982115165578, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.017149069130823903, 0.0, 0.007849097221535867, 0.01847648272464273, 0.02856631564084186, 0.012933911100651693, -0.0]","[0.0, 0.017800801306119014, -0.01306138822910194, 0.0, 0.025872321310435414, 0.017411390048127907, 0.01677052774786852, -0.0]","[0.0, 0.016427905549769747, 0.024226055494882322, 0.025872321310435414, 0.0, 0.13135200987717716, 0.014714609209985439, -0.0]","[0.0, 0.012412387919138327, 0.010872980626183937, 0.015171432622347724, 0.09912794802418805, 0.0, -0.02092683447086276, -0.023978216957648305]","[0.0, 0.010317263331933078, 0.01429105148362873, 0.017863791481930152, 0.015763086752894177, -0.026287899046701115, 0.0, -0.0045920782009029526]","[0.0, 0.018099933391137454, 0.017834091264344397, 0.018665592503095754, 0.01823066666746094, 0.014095428512402204, 0.07077492386170489, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0001633244679126086, 0.0, 0.01941618786379925, 0.018041741954651136, 0.02856631564084186, 0.012933911100651693, -0.0]","[0.0, 0.018003083139143096, -0.0004146472453683156, 0.0, 0.0017248214206956943, 0.017193747672526308, 0.01677052774786852, -0.0]","[0.0, 0.0160367649414419, 0.024226055494882322, 0.0017248214206956943, 0.0, 0.15567071925302248, 0.014898541825110256, -0.0]","[0.0, 0.012257233070149098, 0.009830366045590956, 0.015171432622347724, 0.14990821587706965, 0.0, -0.021333180771267862, -0.025199938304837587]","[0.0, 0.010188297540283916, 0.017364395888710176, 0.01808708887545428, 0.015763086752894177, -0.009630220442850904, 0.0, -0.005427808240116486]","[0.0, 0.018099933391137454, 0.017834091264344397, 0.018665592503095754, 0.01800278333411768, 0.01375163757307532, 0.12516236535274655, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.012412659561358253, 0.0, 0.027471840275375532, 0.01782437156965534, 0.02856631564084186, 0.012933911100651693, -0.0]","[0.0, 0.017800801306119014, 0.020317715023047463, 0.0, -0.010636398760956782, 0.017193747672526308, 0.014994824809858913, -0.0]","[0.0, 0.01545005402895012, 0.024226055494882322, -0.010636398760956782, 0.0, 0.11477811240446731, 0.014714609209985439, -0.0]","[0.0, 0.012257233070149098, 0.009383531225336823, 0.015171432622347724, 0.14261045283234416, 0.0, -0.0036571167036459195, -0.01901707106864343]","[0.0, 0.010188297540283916, 0.01951573697226719, 0.017863791481930152, 0.01557085398761498, 0.02342486053666436, 0.0, -0.0032486830585152938]","[0.0, 0.018099933391137454, 0.017834091264344397, 0.018432272596807058, 0.01800278333411768, 0.013235951164084997, 0.1303873597317986, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.014209228708396948, 0.0, 0.026852174705254278, 0.018041741954651136, 0.028927914573004414, 0.012772237211893547, -0.0]","[0.0, 0.017193955807046777, 0.03524501585630682, 0.0, -0.010348928524174166, 0.017411390048127907, 0.013021821545403793, 0.0]","[0.0, 0.015254483724786196, 0.024226055494882322, -0.010348928524174166, 0.0, 0.04522970151431101, 0.014898541825110256, 0.0]","[0.0, 0.012257233070149098, 0.009234586285252111, 0.015171432622347724, 0.08346816482404791, 0.0, 0.02478712432471123, -0.0036515341275602975]","[0.0, 0.010059331748634751, 0.019208402531759046, 0.01808708887545428, 0.015378621222335784, 0.058301875113475746, 0.0, 0.0008215308489217784]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.017965632784229666, 0.01800278333411768, 0.013235951164084997, 0.08241241134232079, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.0026131914866017376, 0.0, 0.01941618786379925, 0.018911223494634324, 0.028927914573004414, 0.0126105633231354, -0.0]","[0.0, 0.015777982975878218, 0.035452339478990985, 0.0, 0.0, 0.017411390048127907, 0.012232620239621744, 0.0]","[0.0, 0.01545005402895012, 0.024226055494882322, 0.0, 0.0, -0.035006549802172215, 0.014714609209985439, 0.0]","[0.0, 0.01194692337217064, 0.009830366045590956, 0.015171432622347724, 0.008362020155414636, 0.0, 0.051605980151447975, 0.01856950033005823]","[0.0, 0.010317263331933078, 0.018440066430488684, 0.017863791481930152, 0.015186388457056586, 0.07912397336828851, 0.0, 0.004434713728688919]","[0.0, 0.018099933391137454, 0.0180598392550323, 0.018198952690518362, 0.01823066666746094, 0.013407846633748438, 0.007837491568578058, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0189456382778626, 0.0, 0.010534314692061295, 0.019563334649621716, 0.028927914573004414, 0.0126105633231354, 0.0]","[0.0, 0.014362010144709659, 0.023220245740625672, 0.0, 0.01552339278626125, 0.017411390048127907, 0.01282452121895828, 0.0]","[0.0, 0.014863343116458344, 0.024226055494882322, 0.01552339278626125, 0.0, -0.11090570645289959, 0.014714609209985439, 0.0]","[0.0, 0.012257233070149098, 0.010872980626183937, 0.015171432622347724, -0.07404188755794414, 0.0, 0.06460906176441124, 0.045065651988941566]","[0.0, 0.010317263331933078, 0.0161350581266776, 0.01808708887545428, 0.01499415569177739, 0.07548010617369627, 0.0, 0.0054847157516483775]","[0.0, 0.018099933391137454, 0.018285587245720204, 0.018432272596807058, 0.01823066666746094, 0.01375163757307532, -0.05866243689208425, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0400144946385891, 0.0, 0.007435986841455031, 0.019780705034617513, 0.028927914573004414, 0.0126105633231354, 0.0]","[0.0, 0.012946037313541102, 0.0093295630207871, 0.0, 0.029034493915044188, 0.017411390048127907, 0.015389425462749937, 0.0]","[0.0, 0.014276632203966567, 0.024226055494882322, 0.029034493915044188, 0.0, -0.13646358573324657, 0.01453067659486062, 0.0]","[0.0, 0.012257233070149098, 0.012362430027031052, 0.015171432622347724, -0.13211991845555124, 0.0, 0.0577011746575245, 0.06954917650150064]","[0.0, 0.010446229123582243, 0.012908046501342078, 0.017863791481930152, 0.014801922926498191, 0.04893193089881, 0.0, 0.003629138074817746]","[0.0, 0.0174211858889698, 0.0180598392550323, 0.018432272596807058, 0.018458550000804205, 0.014095428512402204, -0.0885874046993823, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.04867069143795736, 0.0, 0.013839197732707975, 0.018911223494634324, 0.028927914573004414, 0.0126105633231354, 0.0]","[0.0, 0.012136909981444783, 0.005390414189788102, 0.0, 0.03593377959782697, 0.017411390048127907, 0.018348930359432615, 0.0]","[0.0, 0.01368992129147479, 0.024226055494882322, 0.03593377959782697, 0.0, -0.09386712026600161, 0.014714609209985439, 0.0]","[0.0, 0.012102078221159869, 0.013702934487793455, 0.015171432622347724, -0.11950086985738007, 0.0, 0.033320396633218376, 0.08591374525107114]","[0.0, 0.010317263331933078, 0.010756705417785065, 0.01808708887545428, 0.015186388457056586, 0.010411049127406383, 0.0, 0.000457365379672409]","[0.0, 0.017873684223748236, 0.018285587245720204, 0.018198952690518362, 0.01823066666746094, 0.014267323982065646, -0.0733874210512309, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.03936119676693867, 0.0, 0.024993177994890522, 0.017389630799663745, 0.028927914573004414, 0.012772237211893547, 0.0]","[0.0, 0.012136909981444783, 0.013890682719838572, 0.0, 0.03420895817713127, 0.017411390048127907, 0.020519233950333247, 0.0]","[0.0, 0.013885491595638715, 0.024226055494882322, 0.03420895817713127, 0.0, -0.018277756091399654, 0.01453067659486062, 0.0]","[0.0, 0.012257233070149098, 0.014894494008471147, 0.015171432622347724, -0.057621920707311765, 0.0, 0.0022349046522280617, 0.090954133790365]","[0.0, 0.010317263331933078, 0.010142036536768777, 0.01764049408840603, 0.015378621222335784, -0.024726241677590157, 0.0, -0.0015524910065648624]","[0.0, 0.018099933391137454, 0.017834091264344397, 0.018432272596807058, 0.018458550000804205, 0.014095428512402204, -0.028499969340283846, 0.0]"
